ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
62574,KR,70,D,127,NULL,99,ONIX PH,NULL,11001,11,0,0,A,NULL,NULL,ED,"CARRERA 70 D 127 A 99 ONIX PH,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62575,KR,5,NULL,75,NULL,11,402 EDIFICIO TREBERT,NULL,11001,11,0,0,NULL,NULL,NULL,AP,"CARRERA 5 75 11 402 EDIFICIO TREBERT,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62576,AV,19,NULL,131,NULL,30,BOSQUE DEL COUNTRY,NULL,11001,11,0,0,A,NULL,NULL,CRS,"AVENIDAENIDA 19 131 A 30 BOSQUE DEL COUNTRY,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62577,AV,AMERICAS,NULL,30,NULL,50,APTO 402 TORRE F,NULL,11001,11,0,0,NULL,NULL,NULL,CRS,"AVENIDAENIDA AMERICAS 30 50 APTO 402 TORRE F,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62578,KR,38,NULL,10,NULL,206,TORRE 8 APTO 1028,NULL,11001,11,0,0,A,NULL,NULL,AP,"CARRERA 38 10 A 206 TORRE 8 APTO 1028,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62579,AV,AMERICAS,NULL,30,NULL,50,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,CRS,"AVENIDAENIDA AMERICAS 30 50 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62580,KR,38,NULL,10,NULL,206,TORRE 12 APTO 2043,NULL,11001,11,0,0,A,NULL,NULL,AP,"CARRERA 38 10 A 206 TORRE 12 APTO 2043,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62581,AV,68,NULL,72,NULL,43,COLOMBIANA DE COMERCIO S.A. / ALKOSTO AV. 68,NULL,11001,11,0,0,NULL,NULL,NULL,UN,"AVENIDAENIDA 68 72 43 COLOMBIANA DE COMERCIO S.A. / ALKOSTO AVENIDAENIDA. 68,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62582,KR,11,NULL,70,NULL,66,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 11 70 66 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62583,AK,65,NULL,11,NULL,50,PLAZA CENTRAL // MULTIPLIKA S.A.,NULL,11001,11,0,0,NULL,NULL,NULL,CCL,"AVENIDA CARRERA 65 11 50 PLAZA CENTRAL // MULTIPLIKA S.A.,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62584,AK,65,NULL,11,NULL,50,PLAZA CENTRAL // MULTIPLIKA S.A.,NULL,11001,11,0,0,NULL,NULL,NULL,CCL,"AVENIDA CARRERA 65 11 50 PLAZA CENTRAL // MULTIPLIKA S.A.,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62585,CL,16,J,96,NULL,61,NULL,NULL,11001,11,0,0,C,NULL,NULL,CS,"CALLE 16 J 96 C 61 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62586,CL,86,A,13,NULL,31,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CALLE 86 A 13 31 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62587,CL,26,A,19,S,30,NULL,NULL,11001,11,0,0,B,NULL,NULL,OF,"CALLE 26 A S 19 B 30 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62588,AV,BOYACA,NULL,80,NULL,94,FALABELLA DE COLOMBIA S.A. // TIENDA TITAN,NULL,11001,11,0,0,NULL,NULL,NULL,UN,"AVENIDAENIDA BOYACA 80 94 FALABELLA DE COLOMBIA S.A. // TIENDA TITAN,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62589,AK,65,NULL,11,NULL,50,PLAZA CENTRAL // MULTIPLIKA S.A.,NULL,11001,11,0,0,NULL,NULL,NULL,CCL,"AVENIDA CARRERA 65 11 50 PLAZA CENTRAL // MULTIPLIKA S.A.,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62590,AK,65,NULL,11,NULL,50,PLAZA CENTRAL // MULTIPLIKA S.A.,NULL,11001,11,0,0,NULL,NULL,NULL,CCL,"AVENIDA CARRERA 65 11 50 PLAZA CENTRAL // MULTIPLIKA S.A.,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62591,TV,22,A,61,NULL,6,NULL,NULL,11001,11,0,0,F,NULL,NULL,NULL,"TRANSVERSAL 22 A 61 F 6 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62592,KR,56,NULL,19,NULL,84,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 56 19 84 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
62593,KR,7,BIS,94,NULL,55,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 7 BIS 94 55 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
