ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
261791,KR,10,N,16,NULL,70,CARRERA 10 NO. 16B-70 LOCAL 1,NULL,20001,20,0,0,B,NULL,NULL,OF,"CARRERA 10 N 16 B 70,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261792,KR,10,NULL,16,NULL,1,NULL,NULL,20001,20,0,0,A,NULL,NULL,NULL,"CARRERA 10 16 A 1,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261793,KR,10,NULL,16,NULL,1,NULL,NULL,20001,20,0,0,A,NULL,NULL,NULL,"CARRERA 10 16 A 1,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261794,CL,20,N,13,NULL,10,NULL,NULL,20001,20,0,0,NULL,NULL,NULL,OF,"CALLE 20 N 13 10,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261795,KR,11,N,13,NULL,31,NULL,NULL,20001,20,0,0,B,NULL,NULL,OF,"CARRERA 11 N 13 B 31,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261796,CL,21,N,18,NULL,89,NULL,NULL,20001,20,0,0,D,NULL,NULL,CS,"CALLE 21 N 18 D 89,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261797,CL,6,NULL,7,NULL,9,,NULL,20550,20,0,0,NULL,NULL,NULL,NULL,"CALLE 6 7 9 ,PELAYA,CESAR",CESAR,PELAYA
261798,CL,10,N,8,NULL,70,1,NULL,20001,20,0,0,NULL,NULL,NULL,LC,"CALLE 10 N 8 70 1,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261799,KR,8,NULL,19,NULL,66,NULL,NULL,20001,20,0,0,NULL,NULL,NULL,NULL,"CARRERA 8 19 66,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261800,KR,19,N,10,NULL,29,NULL,NULL,20001,20,0,0,NULL,NULL,NULL,CS,"CARRERA 19 N 10 29,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261801,KR,5,N,12,NULL,60,NULL,NULL,20001,20,0,0,NULL,NULL,NULL,OF,"CARRERA 5 N 12 60,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261802,KR,8,N,8,NULL,75,NULL,NULL,20001,20,0,0,NULL,NULL,NULL,CS,"CARRERA 8 N 8 75,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261803,KR,8,N,10,NULL,50,NULL,NULL,20001,20,0,0,NULL,NULL,NULL,LC,"CARRERA 8 N 10 50,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261804,CL,22,C,20,N,12,NULL,NULL,20001,20,0,0,NULL,NULL,NULL,LC,"CALLE 22 C N 20 12,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261805,KR,11,NULL,16,NULL,41,NULL,NULL,20001,20,0,0,NULL,NULL,NULL,NULL,"CARRERA 11 16 41,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261806,KR,15,NULL,13,N,60,NULL,NULL,20001,20,0,0,B,NULL,NULL,OF,"CARRERA 15 N 13 B 60,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261807,CL,14,N,7,NULL,104,NULL,NULL,20001,20,0,0,NULL,NULL,NULL,CS,"CALLE 14 N 7 104,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261808,KR,19,B,6,N,67,CARRRERA 19 B3 NO. 6A-67,NULL,20001,20,0,0,A,NULL,NULL,OF,"CARRERA 19 B N 6 A 67 CARRRERA 19 B3 NO. 6A-67,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261809,KR,10,N,16,NULL,70,2,NULL,20001,20,0,0,B,NULL,NULL,LC,"CARRERA 10 N 16 B 70 2,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
261810,CL,2,N,6,NULL,8,NULL,NULL,20001,20,0,0,NULL,NULL,NULL,CS,"CALLE 2 N 6 8,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
