ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
7332,CL,11,S,27,D,27,NULL,10248,05001,05,0,0,NULL,NULL,6,NULL,"CALLE 11 SUR D # 27 27,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
7333,CL,11,NULL,27,NULL,48,NULL,101114,68001,68,-73.11980774626136,7.137040677722402,NULL,NULL,1,INT,"CALLE 11 # 27 48 INTERIOR,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
7335,CL,11,NULL,28,NULL,4,NULL,169479,85001,85,0,0,NULL,NULL,1,NULL,"CALLE 11 # 28 4,YOPAL,CASANARE",CASANARE,YOPAL
7336,CL,11,NULL,28,NULL,27,NULL,126624,68001,68,-73.1190387904644,7.137039596517761,NULL,NULL,4,NULL,"CALLE 11 # 28 27,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
7337,CL,11,NULL,28,NULL,28,NULL,108042,76001,76,-76.531752794981,3.44393325666708,NULL,NULL,6,OF,"CALLE 11 # 28 28 OFICINA,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
7339,CL,11,NULL,28,NULL,72,NULL,2455,11001,11,-74.0924766897217,4.609997497087397,NULL,NULL,5,NULL,"CALLE 11 # 28 72,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
7340,CL,11,NULL,29,NULL,27,NULL,75869,52001,52,-77.28606306016445,1.213744576885035,NULL,NULL,3,NULL,"CALLE 11 # 29 27,PASTO,NARIÑO",NARIÑO,PASTO
7341,CL,11,S,29,NULL,30,NULL,3995,05001,05,0,0,NULL,NULL,6,NULL,"CALLE 11 SUR # 29 30,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
7342,CL,11,S,29,NULL,30,NULL,35834,05001,05,-75.56405067443848,6.211114141534033,NULL,NULL,1,NULL,"CALLE 11 SUR # 29 30,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
7343,CL,11,A,29,B,105,NULL,25781,76892,76,-76.51606321334839,3.5080666948368986,NULL,NULL,1,NULL,"CALLE 11 A B # 29 105,YUMBO,VALLE DEL CAUCA",VALLE DEL CAUCA,YUMBO
7344,CL,11,S,29,D,220,NULL,1259,05001,05,0,0,NULL,NULL,6,NULL,"CALLE 11 SUR D # 29 220,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
7345,CL,11,A,29,B,289,NULL,26390,76892,76,0,0,NULL,NULL,1,NULL,"CALLE 11 A B # 29 289,YUMBO,VALLE DEL CAUCA",VALLE DEL CAUCA,YUMBO
7346,CL,11,S,29,D,300,NULL,9187,05001,05,0,0,NULL,NULL,3,CS,"CALLE 11 SUR D # 29 300 CASA,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
7347,CL,11,NULL,3,B,6,NULL,157918,25214,25,0,0,NULL,NULL,3,CRS,"CALLE 11 B # 3 6 CONJUNTO RESIDENCIAL,COTA,CUNDINAMARCA",CUNDINAMARCA,COTA
7348,CL,11,NULL,3,NULL,16,NULL,70223,73001,73,-75.24096679680952,4.444563088962791,NULL,NULL,NULL,NULL,"CALLE 11 # 3 16,IBAGUÉ,TOLIMA",TOLIMA,IBAGUÉ
7349,CL,11,NULL,3,A,16,NULL,38898,73001,73,-75.2414345741272,4.444152340545128,NULL,NULL,NULL,NULL,"CALLE 11 A # 3 16,IBAGUÉ,TOLIMA",TOLIMA,IBAGUÉ
7350,CL,11,NULL,3,NULL,22,NULL,90089,76147,76,-75.91264765709639,4.750889803963285,NULL,NULL,4,LC,"CALLE 11 # 3 22 LOCAL,CARTAGO,VALLE DEL CAUCA",VALLE DEL CAUCA,CARTAGO
7351,CL,11,NULL,3,NULL,22,NULL,4246,76147,76,-75.9128644131124,4.75103506443985,NULL,NULL,6,LC,"CALLE 11 # 3 22 LOCAL,CARTAGO,VALLE DEL CAUCA",VALLE DEL CAUCA,CARTAGO
7352,CL,11,NULL,3,NULL,32,NULL,150536,73001,73,0,0,NULL,NULL,1,NULL,"CALLE 11 # 3 32,IBAGUÉ,TOLIMA",TOLIMA,IBAGUÉ
7353,CL,11,NULL,3,A,34,NULL,155611,54001,54,0,0,NULL,NULL,1,NULL,"CALLE 11 A # 3 34,CÚCUTA,NORTE DE SANTANDER",NORTE DE SANTANDER,CÚCUTA
