ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
177431,KR,5,NULL,1,NULL,94,NULL,NULL,08001,08,0,0,A,NULL,NULL,NULL,"CARRERA 5 1 A 94,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177432,KR,43,B,84,NULL,174,,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CARRERA 43 B 84 174 ,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177433,CL,63,NULL,14,NULL,85,5,NULL,08758,08,0,0,A,NULL,NULL,LC,"CALLE 63 14 A 85 5,SOLEDAD,ATLÁNTICO",ATLÁNTICO,SOLEDAD
177434,KR,45,NULL,70,NULL,211,BRR COLOMBIA,NULL,08001,08,0,0,NULL,NULL,NULL,UN,"CARRERA 45 70 211 BRR COLOMBIA,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177435,KR,44,NULL,75,NULL,19,,NULL,08001,08,0,0,B,NULL,NULL,NULL,"CARRERA 44 75 B 19 ,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177436,KR,43,NULL,50,NULL,12,LC 184,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CARRERA 43 50 12 LC 184,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177437,KR,43,NULL,50,NULL,12,140,NULL,08001,08,0,0,NULL,NULL,NULL,LC,"CARRERA 43 50 12 140,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177438,CL,50,NULL,43,NULL,66,NULL,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CALLE 50 43 66,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177439,KR,50,NULL,84,NULL,16,,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CARRERA 50 84 16 ,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177440,KR,38,NULL,57,NULL,27,,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CARRERA 38 57 27 ,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177441,CL,61,NULL,31,NULL,51,,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CALLE 61 31 51 ,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177442,KR,45,NULL,8,NULL,63,NULL,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CARRERA 45 8 63,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177443,CT,30,NULL,1,NULL,850,CORREDOR UNIVERSITARIO,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CARRETERA 30 1 850 CORREDOR UNIVERSITARIO,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177444,KR,43,NULL,59,NULL,3,NULL,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CARRERA 43 59 3,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177445,CL,75,NULL,65,NULL,61,NULL,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CALLE 75 65 61,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177446,KR,53,NULL,82,NULL,135,803,NULL,08001,08,0,0,NULL,NULL,NULL,AP,"CARRERA 53 82 135 803,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177447,CL,113,NULL,7,NULL,45,CALLE 113 NO. 7-45 TORRE B PISO 12 BOGOTA.,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CALLE 113 7 45,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177448,CL,48,NULL,43,NULL,104,NULL,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CALLE 48 43 104,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177449,KR,66,NULL,49,NULL,72,,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CARRERA 66 49 72 ,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
177450,KR,51,NULL,42,NULL,30,,NULL,08001,08,0,0,NULL,NULL,NULL,NULL,"CARRERA 51 42 30 ,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
