ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
88141,CL,10,B,51,S,58,CENTRO DE NEGOCIOS DEL SUR,NULL,05001,05,0,0,A,NULL,NULL,CCL,CALLE 10 B S 51 A 58 CENTRO COMERCIAL CENTRO DE NEGOCIOS DEL SUR,ANTIOQUIA,MEDELLÍN
88142,CL,16,S,21,NULL,81,POBLADO SAN LORENZO,NULL,05001,05,0,0,NULL,NULL,NULL,CRS,CALLE 16 S 21 81 CONJUNTO RESIDENCIAL POBLADO SAN LORENZO,ANTIOQUIA,MEDELLÍN
88143,CL,11,B,31,NULL,171,,NULL,05001,05,0,0,A,NULL,NULL,NULL,"CALLE 11 B 31 A 171 ",ANTIOQUIA,MEDELLÍN
88144,CL,30,A,56,NULL,6,,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CALLE 30 A 56 6 ",ANTIOQUIA,MEDELLÍN
88145,KR,43,A,1,NULL,43,EDIFICIO CENTRO SANTILLANA PH,NULL,05001,05,0,0,A,S,NULL,ED,CARRERA 43 A 1 A S 43 EDIFICIO EDIFICIO CENTRO SANTILLANA PH,ANTIOQUIA,MEDELLÍN
88146,KR,49,NULL,48,NULL,4,,NULL,05001,05,0,0,NULL,NULL,NULL,OF,"CARRERA 49 48 4 OFICINA ",ANTIOQUIA,MEDELLÍN
88147,KR,48,NULL,18,NULL,29,,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CARRERA 48 18 29 ",ANTIOQUIA,MEDELLÍN
88148,CL,29,NULL,77,NULL,117,,NULL,05001,05,0,0,NULL,NULL,NULL,UN,"CALLE 29 77 117 UNIDAD ",ANTIOQUIA,MEDELLÍN
88149,CL,57,NULL,68,NULL,65,,NULL,05088,05,0,0,NULL,NULL,NULL,CRS,"CALLE 57 68 65 CONJUNTO RESIDENCIAL ",ANTIOQUIA,BELLO
88150,CL,22,S,40,NULL,63,,NULL,05266,05,0,0,NULL,NULL,NULL,CRS,"CALLE 22 S 40 63 CONJUNTO RESIDENCIAL ",ANTIOQUIA,ENVIGADO
88151,KR,44,NULL,26,NULL,51,,NULL,05088,05,0,0,NULL,NULL,NULL,CRS,"CARRERA 44 26 51 CONJUNTO RESIDENCIAL ",ANTIOQUIA,BELLO
88152,CL,23,NULL,41,NULL,130,,NULL,05001,05,0,0,NULL,NULL,NULL,UN,"CALLE 23 41 130 UNIDAD ",ANTIOQUIA,MEDELLÍN
88153,KR,39,A,48,NULL,150,,NULL,05266,05,0,0,F,S,NULL,CRS,"CARRERA 39 A 48 F S 150 CONJUNTO RESIDENCIAL ",ANTIOQUIA,ENVIGADO
88154,KR,39,A,48,NULL,180,,NULL,05266,05,0,0,F,S,NULL,CRS,"CARRERA 39 A 48 F S 180 CONJUNTO RESIDENCIAL ",ANTIOQUIA,ENVIGADO
88155,KR,75,D,2,A,50,,NULL,05001,05,0,0,B,S,NULL,UN,"CARRERA 75 D A 2 B S 50 UNIDAD ",ANTIOQUIA,MEDELLÍN
88156,KR,38,NULL,26,NULL,385,,NULL,05001,05,0,0,NULL,NULL,NULL,CRS,"CARRERA 38 26 385 CONJUNTO RESIDENCIAL ",ANTIOQUIA,MEDELLÍN
88157,KR,33,NULL,29,NULL,22,,NULL,05001,05,0,0,NULL,NULL,NULL,CRS,"CARRERA 33 29 22 CONJUNTO RESIDENCIAL ",ANTIOQUIA,MEDELLÍN
88158,KR,44,NULL,60,NULL,35,,NULL,05631,05,0,0,NULL,NULL,NULL,CRS,"CARRERA 44 60 35 CONJUNTO RESIDENCIAL ",ANTIOQUIA,SABANETA
88159,CL,57,NULL,54,NULL,81,,NULL,05001,05,0,0,NULL,NULL,NULL,BG,"CALLE 57 54 81 BODEGA ",ANTIOQUIA,MEDELLÍN
88160,CL,65,NULL,56,NULL,84,,NULL,05001,05,0,0,NULL,NULL,NULL,UN,"CALLE 65 56 84 UNIDAD ",ANTIOQUIA,MEDELLÍN
