ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
229071,KR,69,L,64,NULL,43,,NULL,11001,11,0,0,NULL,NULL,NULL,AP,"CARRERA 69 L 64 43 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
229072,KR,85,B,23,NULL,60,110 INTERIO,NULL,11001,11,0,0,B,NULL,NULL,AP,"CARRERA 85 B 23 B 60 110 INTERIO,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
229073,KR,4,NULL,26,NULL,14,,NULL,11001,11,0,0,D,NULL,NULL,AP,"CARRERA 4 26 D 14 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
229074,CL,72,NULL,13,NULL,23,NUEVA GRANADA,NULL,11001,11,0,0,NULL,NULL,NULL,ED,"CALLE 72 13 23 NUEVA GRANADA,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
229075,CL,8,A,92,NULL,71,CIUDAD TINTAL SUPERMANZA 5 SUPERLOTE 3,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CALLE 8 A 92 71 CIUDAD TINTAL SUPERMANZA 5 SUPERLOTE 3,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
229076,KR,90,A,136,NULL,52,203,NULL,11001,11,0,0,NULL,NULL,NULL,AP,"CARRERA 90 A 136 52 203,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
229077,KR,3,G,12,ESTE,50,712,NULL,11001,11,0,0,D,S,NULL,AP,"CARRERA 3 G ESTE 12 D S 50 712,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
229078,KR,13,NULL,77,NULL,42,NULL,NULL,11001,11,0,0,A,NULL,NULL,NULL,"CARRERA 13 77 A 42,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
229079,CL,99,NULL,7,NULL,25,,NULL,11001,11,0,0,NULL,A,NULL,OF,"CALLE 99 7 A 25 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
229080,KR,72,M,37,NULL,25,SUR 1,NULL,11001,11,0,0,B,NULL,NULL,PS,"CARRERA 72 M 37 B 25 SUR 1,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
229081,TV,6,B,48,BIS,65,NULL,NULL,11001,11,0,0,K,S,NULL,NULL,"TRANSVERSAL 6 B BIS 48 K S 65,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
