ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
368919,CL,29,D,55,NULL,173,NULL,NULL,05001,05,-75.58159119999999,6.2308812,NULL,NULL,NULL,NULL,"CALLE 29 D # 55 173,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
368920,KR,46,NULL,91,NULL,88,NULL,225352,11001,11,-74.0597275,4.6802578,NULL,NULL,NULL,NULL,"CARRERA 46 # 91 88,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
368921,TV,103,NULL,84,NULL,126,NULL,NULL,76001,76,-76.47733819999999,3.4296203,NULL,NULL,NULL,NULL,"TRANSVERSAL 103 # 84 126,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
368922,CL,4,NULL,19,NULL,38,28-604,NULL,25754,25,-74.22742939999999,4.5921011,A,S,NULL,AP,"CALLE 4 # 19 A SUR 38 APARTAMENTO 28-604,SOACHA,CUNDINAMARCA",CUNDINAMARCA,SOACHA
368923,DG,65,NULL,13,NULL,1,NULL,NULL,66170,66,-75.66494,4.845762000000001,NULL,NULL,NULL,NULL,"DIAGONAL 65 # 13 1,DOSQUEBRADAS,RISARALDA",RISARALDA,DOSQUEBRADAS
368924,KR,46,NULL,91,NULL,88,NULL,225353,11001,11,-74.0597275,4.6802578,NULL,NULL,NULL,OF,"CARRERA 46 # 91 88 OFICINA,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
368925,CL,6,NULL,8,NULL,34,NULL,NULL,76318,76,-76.3341504,3.7652628,NULL,NULL,NULL,NULL,"CALLE 6 # 8 34,GUACARÍ,VALLE DEL CAUCA",VALLE DEL CAUCA,GUACARÍ
368926,KR,35,NULL,8,NULL,11,NULL,NULL,05001,05,-75.56600619999999,6.2077782,A,NULL,NULL,NULL,"CARRERA 35 # 8 A 11,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
368927,CL,52,N,3,NULL,69,NULL,NULL,76001,76,-76.513488,3.4832539,NULL,NULL,NULL,NULL,"CALLE 52 N # 3 69,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
368928,KR,32,NULL,34,NULL,136,NULL,NULL,76001,76,-76.50869329999999,3.4244782,NULL,NULL,NULL,NULL,"CARRERA 32 # 34 136,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
368929,CL,44,NULL,4,NULL,13,NULL,NULL,76001,76,-76.507358,3.4611983,E,NULL,NULL,NULL,"CALLE 44 # 4 E 13,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
368930,VI,1,NULL,2,NULL,2,Caja de Compensación Familiar  Comfenalco,NULL,13001,13,-75.5603141,10.394716,NULL,NULL,NULL,ED,"VIA 1 # 2 2 EDIFICIO CAJA DE COMPENSACIÓN FAMILIAR  COMFENALCO,CARTAGENA,BOLÍVAR",BOLÍVAR,CARTAGENA
368931,KR,4,NULL,4,NULL,3,NULL,NULL,76400,76,-75.9055709,4.750382699999999,NULL,NULL,NULL,NULL,"CARRERA 4 # 4 03,LA UNIÓN,VALLE DEL CAUCA",VALLE DEL CAUCA,LA UNIÓN
368932,KM," 3 PATRIOTAS-soraca",NULL,0,NULL,0,casagro,NULL,15001,15,-73.3329194,5.5007074,NULL,NULL,NULL,NULL,"KILÓMETRO  3 PATRIOTAS-soraca # 0 0 casagro,TUNJA,BOYACÁ",BOYACÁ,TUNJA
368933,CL,79,A,08,NULL,4,101,NULL,11001,11,-74.0857432,4.690573,NULL,NULL,NULL,AP,"CALLE 79 A # 08 04 APARTAMENTO 101,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
368934,TV,103,NULL,84,NULL,126,NULL,NULL,76001,76,-76.47733819999999,3.4296203,NULL,NULL,NULL,NULL,"TRANSVERSAL 103 # 84 126,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
368935,KR,26,J,73,NULL,3,NULL,NULL,76001,76,-76.4837001,3.4278529,NULL,NULL,NULL,NULL,"CARRERA 26 J # 73 03,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
368936,KR,26,J,73,NULL,3,NULL,NULL,76001,76,-76.4837001,3.4278529,NULL,NULL,NULL,NULL,"CARRERA 26 J # 73 03,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
368937,CL,44,NULL,3,NULL,191,NULL,NULL,76001,76,-76.5180985,3.4787767,N,NULL,NULL,NULL,"CALLE 44 # 3 N 191,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
368938,KR,5,NULL,22,NULL,120,NULL,NULL,76001,76,-76.5226134,3.4557893,NULL,NULL,NULL,NULL,"CARRERA 5 # 22 120,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
