ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
99661,TV,35,S,38,NULL,20,CENTRO MAYOR,NULL,11001,11,0,0,A,NULL,NULL,CCL,TRANSVERSAL 35 S 38 A 20 CENTRO COMERCIAL CENTRO MAYOR,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99662,TV,35,S,38,NULL,20,CENTRO MAYOR,NULL,11001,11,0,0,A,NULL,NULL,CCL,TRANSVERSAL 35 S 38 A 20 CENTRO COMERCIAL CENTRO MAYOR,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99663,TV,35,S,38,NULL,20,CENTRO MAYOR,NULL,11001,11,0,0,A,NULL,NULL,CCL,TRANSVERSAL 35 S 38 A 20 CENTRO COMERCIAL CENTRO MAYOR,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99664,CL,23,NULL,66,NULL,46,CLÍNICA COLOMBIA,NULL,11001,11,0,0,NULL,NULL,NULL,ED,CALLE 23 66 46 EDIFICIO CALLEÍNICA COLOMBIA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99665,KR,76,A,57,NULL,96,,NULL,11001,11,0,0,S,NULL,NULL,LT,"CARRERA 76 A 57 S 96 LOTE ","BOGOTÁ, D.C.","BOGOTÁ, D.C."
99666,CL,54,A,1,NULL,15,,NULL,11001,11,0,0,NULL,NULL,NULL,AP,"CALLE 54 A 1 15 APARTAMENTO ","BOGOTÁ, D.C.","BOGOTÁ, D.C."
99667,DG,146,NULL,136,NULL,90,,NULL,11001,11,0,0,A,NULL,NULL,CS,"DIAGONAL 146 136 A 90 CASA ","BOGOTÁ, D.C.","BOGOTÁ, D.C."
99668,CL,151,A,45,NULL,60,,NULL,11001,11,0,0,NULL,NULL,NULL,AP,"CALLE 151 A 45 60 APARTAMENTO ","BOGOTÁ, D.C.","BOGOTÁ, D.C."
99669,AUT,NORTE SIM BIMA,NULL,0,NULL,0,,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,NULL,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99670,AV,BOYACA,NULL,22,NULL,60,LA COFRADIA,NULL,11001,11,0,0,NULL,NULL,NULL,OF,AVENIDAENIDA BOYACA 22 60 OFICINA LA COFRADIA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99671,AC,116,NULL,55,N,40,BORA BORA,NULL,11001,11,0,0,C,NULL,NULL,CRS,AVENIDA CALLE 116 N 55 C 40 CONJUNTO RESIDENCIAL BORA BORA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99672,CL,150,A,101,NULL,20,VALLE DEL REFOUS,NULL,11001,11,0,0,NULL,NULL,NULL,CRS,CALLE 150 A 101 20 CONJUNTO RESIDENCIAL VALLE DEL REFOUS,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99673,AC,13,NULL,68,N,11,CENTRO DIESEL,NULL,11001,11,0,0,B,NULL,NULL,NULL,AVENIDA CALLE 13 N 68 B 11 CENTRO DIESEL,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99674,CL,135,C,13,NULL,22,APARTAMENTOS 304 Y 504,NULL,11001,11,0,0,NULL,NULL,NULL,ED,CALLE 135 C 13 22 EDIFICIO APARTAMENTOS 304 Y 504,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99675,CL,38,A,34,S,50,CALLE 38A SUR   34B,NULL,11001,11,0,0,B,NULL,NULL,NULL,CALLE 38 A S 34 B 50 CALLE 38A SUR 34B,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99676,CL,38,A,34,S,50,,NULL,11001,11,0,0,B,NULL,NULL,CCL,"CALLE 38 A S 34 B 50 CENTRO COMERCIAL ","BOGOTÁ, D.C.","BOGOTÁ, D.C."
99677,CL,38,A,34,S,50,,NULL,11001,11,0,0,B,NULL,NULL,CCL,"CALLE 38 A S 34 B 50 CENTRO COMERCIAL ","BOGOTÁ, D.C.","BOGOTÁ, D.C."
99678,AC,BOYACA,NULL,26,NULL,72,,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"AVENIDA CALLE BOYAVENIDA CALLEA 26 72 ","BOGOTÁ, D.C.","BOGOTÁ, D.C."
99679,CL,152,B,72,N,52,MONTREAL,NULL,11001,11,0,0,NULL,NULL,NULL,CRS,CALLE 152 B N 72 52 CONJUNTO RESIDENCIAL MONTREAL,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
99680,CL,38,A,34,S,50,,NULL,11001,11,0,0,B,NULL,NULL,NULL,"CALLE 38 A S 34 B 50 ","BOGOTÁ, D.C.","BOGOTÁ, D.C."
