ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
247671,CL,11,N,67,NULL,65,MIRADOR DEL PORTAL,NULL,11001,11,0,0,D,S,NULL,NULL,"CALLE 11 N 67 D S 65 MIRADOR DEL PORTAL,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247672,DG,77,B,123,NULL,43,NULL,NULL,11001,11,0,0,B,NULL,NULL,NULL,"DIAGONAL 77 B 123 B 43,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247673,KR,27,NULL,61,NULL,23,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 27 61 23,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247674,CL,12,C,71,NULL,30,NULL,NULL,11001,11,0,0,C,NULL,NULL,NULL,"CALLE 12 C 71 C 30,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247675,KR,56,N,79,NULL,138,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 56 N 79 138,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247676,KR,40,B,1,NULL,20,,NULL,11001,11,0,0,D,NULL,NULL,NULL,"CARRERA 40 B 1 D 20 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247677,CL,102,A,70,NULL,6,CL 102 A 70 G 61,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CALLE 102 A 70 6 CALLE 102 A 70 G 61,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247678,CL,25,F,85,NULL,65,,NULL,11001,11,0,0,C,NULL,NULL,NULL,"CALLE 25 F 85 C 65 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247679,KR,13,NULL,62,NULL,1,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 13 62 1,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247680,CL,124,A,11,NULL,60,NULL,NULL,11001,11,-74.0364242,4.702204399999999,NULL,NULL,NULL,NULL,"CALLE 124 A 11 60,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247681,KR,8,F,166,NULL,78,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 8 F 166 78,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247682,AC,26,NULL,68,NULL,61,,NULL,11001,11,0,0,C,NULL,NULL,NULL,"AVENIDA CALLE 26 68 C 61 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247683,KR,30,NULL,19,NULL,4,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 30 19 4,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247684,KR,27,A,68,NULL,50,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 27 A 68 50,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247685,CL,142,NULL,13,NULL,44,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CALLE 142 13 44,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247686,CL,8,A,72,NULL,32,NULL,NULL,11001,11,0,0,A,NULL,NULL,NULL,"CALLE 8 A 72 A 32,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247687,CL,134,NULL,7,NULL,83,NULL,NULL,11001,11,-74.0298949306885,4.71169079612963,NULL,NULL,NULL,NULL,"CALLE 134 7 83,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247688,KR,13,NULL,81,NULL,52,3,NULL,11001,11,0,0,NULL,NULL,NULL,PS,"CARRERA 13 81 52 3,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247689,KR,30,NULL,24,NULL,90,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 30 24 90,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
247690,CL,45,NULL,21,NULL,20,,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CALLE 45 21 20 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
