ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
42458,KR,56,NULL,1,NULL,89,NULL,7023,13001,13,0,0,NULL,NULL,1,NULL,"CARRERA 56 # 1 89,CARTAGENA,BOLÍVAR",BOLÍVAR,CARTAGENA
42459,KR,56,A,1,NULL,99,NULL,31357,13001,13,-75.5071722863795,10.368678036332627,NULL,NULL,3,NULL,"CARRERA 56 A # 1 99,CARTAGENA,BOLÍVAR",BOLÍVAR,CARTAGENA
42460,KR,56,NULL,1,NULL,189,NULL,72758,13001,13,-75.50659105181694,10.36863463463756,NULL,NULL,1,NULL,"CARRERA 56 # 1 189,CARTAGENA,BOLÍVAR",BOLÍVAR,CARTAGENA
42461,KR,56,NULL,1,NULL,340,NULL,94927,13001,13,-75.50662508234382,10.369435143373803,NULL,NULL,1,NULL,"CARRERA 56 # 1 340,CARTAGENA,BOLÍVAR",BOLÍVAR,CARTAGENA
42462,KR,56,NULL,1,NULL,504,NULL,116462,13001,13,0,0,NULL,NULL,1,NULL,"CARRERA 56 # 1 504,CARTAGENA,BOLÍVAR",BOLÍVAR,CARTAGENA
42463,KR,56,NULL,11,NULL,5,NULL,181769,76001,76,0,0,NULL,NULL,1,INT,"CARRERA 56 # 11 5 INTERIOR,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
42464,KR,56,NULL,11,NULL,36,NULL,63926,76001,76,-76.5614502131939,3.410754772035117,NULL,NULL,1,NULL,"CARRERA 56 # 11 36,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
42465,KR,56,NULL,11,A,63,NULL,72783,76001,76,-76.53728887438774,3.4060638542506494,NULL,NULL,4,NULL,"CARRERA 56 A # 11 63,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
42466,KR,56,A,125,A,40,NULL,3399,11001,11,-74.06635993733471,4.7086411108327075,NULL,NULL,5,NULL,"CARRERA 56 A A # 125 40,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
42467,KR,56,B,127,NULL,4,NULL,169834,11001,11,0,0,NULL,NULL,4,NULL,"CARRERA 56 B # 127 4,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
42468,KR,56,B,127,NULL,4,NULL,15141,11001,11,-74.06643819704186,4.7101315700058635,NULL,NULL,5,NULL,"CARRERA 56 B # 127 4,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
42469,KR,56,NULL,128,D,79,NULL,7387,11001,11,-74.13509416554007,4.64228851460729,NULL,NULL,NULL,LT,"CARRERA 56 D # 128 79 LOTE,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
42470,KR,56,A,129,B,68,NULL,158637,11001,11,0,0,NULL,NULL,6,NULL,"CARRERA 56 A B # 129 68,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
42471,KR,56,NULL,13,C,48,NULL,11188,76001,76,0,0,NULL,NULL,3,NULL,"CARRERA 56 C # 13 48,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
42472,KR,56,NULL,13,C,49,NULL,104859,76001,76,-76.53449937701225,3.4051428037808544,NULL,NULL,1,NULL,"CARRERA 56 C # 13 49,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
42473,KR,56,NULL,13,C,103,NULL,6767,76001,76,0,0,NULL,NULL,3,NULL,"CARRERA 56 C # 13 103,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
42474,KR,56,NULL,13,C,103,NULL,6797,76001,76,0,0,NULL,NULL,3,NULL,"CARRERA 56 C # 13 103,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
42475,KR,56,NULL,13,A,120,NULL,142895,76001,76,-76.5344350039959,3.405164223569233,NULL,NULL,3,CRS,"CARRERA 56 A # 13 120 CONJUNTO RESIDENCIAL,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
42476,KR,56,A,130,A,61,NULL,180213,11001,11,0,0,NULL,NULL,1,NULL,"CARRERA 56 A A # 130 61,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
42477,KR,56,A,130,A,86,NULL,17453,11001,11,-74.06531810760498,4.720033915390687,NULL,NULL,4,CRS,"CARRERA 56 A A # 130 86 CONJUNTO RESIDENCIAL,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
