ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
322200,KR,52,NULL,46,NULL,68,25,NULL,05001,05,-75.57028220000001,6.2482387,NULL,NULL,NULL,LC,"CARRERA 52 # 46 68 LOCAL 25,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
322201,CL,25,NULL,71,NULL,75,NULL,NULL,11001,11,-74.11358812701417,4.663276761813879,NULL,NULL,NULL,NULL,"CALLE 25 # 71 75,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322202,KR,19,NULL,13,NULL,49,NULL,NULL,76001,76,-76.5266813,3.4394055,B,NULL,NULL,NULL,"CARRERA 19 # 13 B 49,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
322203,CL,142,N,16,NULL,32,NULL,NULL,11001,11,-74.04281125755364,4.724034097316089,NULL,NULL,NULL,ED,"CALLE 142 N # 16 32 EDIFICIO,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322204,CL,142,N,16,NULL,32,SANT ORESTE,199734,11001,11,-74.0427669171529,4.723964997399581,NULL,NULL,NULL,ED,"CALLE 142 N # 16 32 EDIFICIO SANT ORESTE,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322205,CL,6,S,23,NULL,187,FONTANA CIUDADELA LA PROSPERIDAD,199735,25430,25,-74.28254299999998,4.731648499999999,NULL,NULL,NULL,CRS,"CALLE 6 SUR # 23 187 CONJUNTO RESIDENCIAL FONTANA CIUDADELA LA PROSPERIDAD,MADRID,CUNDINAMARCA",CUNDINAMARCA,MADRID
322206,KR,1,NULL,4,NULL,105,campobelo 1,199737,25473,25,-74.1965806,4.695921999999999,NULL,NULL,NULL,CRS,"CARRERA 1 # 4 105 CONJUNTO RESIDENCIAL CAMPOBELO 1,MOSQUERA,CUNDINAMARCA",CUNDINAMARCA,MOSQUERA
322207,CL,146,C,94,NULL,21,MOLINOS DE LA CAMPIÑA,199738,11001,11,-74.08691799999997,4.741088299999999,C,NULL,NULL,CRS,"CALLE 146 C # 94 C 21 CONJUNTO RESIDENCIAL MOLINOS DE LA CAMPIÑA,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322208,CL,142,N,16,NULL,32,NULL,NULL,11001,11,-74.04269438902622,4.72402070247287,NULL,NULL,NULL,ED,"CALLE 142 N # 16 32 EDIFICIO,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322209,KR,1,NULL,62,NULL,88,IDEO,NULL,76001,76,-76.4980572,3.481921,NULL,NULL,NULL,CCL,"CARRERA 1 # 62 88 CENTRO COMERCIAL IDEO,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
322210,KR,79,NULL,19,NULL,88,EL VALLE,NULL,11001,11,-74.139297,4.6453422,NULL,NULL,NULL,CRS,"CARRERA 79 # 19 88 CONJUNTO RESIDENCIAL EL VALLE,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322211,KR,81,F,10,NULL,40,castello natura,199739,11001,11,-74.1414997,4.650964699999999,B,B,NULL,CRS,"CARRERA 81 F # 10 B B 40 CONJUNTO RESIDENCIAL CASTELLO NATURA,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322212,KR,81,F,10,NULL,40,CASTELLO NATURA,NULL,11001,11,-74.1414997,4.650964699999999,B,NULL,NULL,CRS,"CARRERA 81 F # 10 B 40 CONJUNTO RESIDENCIAL CASTELLO NATURA,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322213,CL,23,D,101,NULL,63,NULL,NULL,11001,11,-74.13799770000003,4.6809343,B,NULL,NULL,NULL,"CALLE 23 D # 101 B 63,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322214,KR,12,NULL,16,NULL,34,NULL,NULL,15176,15,-73.8176748,5.6178184,NULL,NULL,NULL,NULL,"CARRERA 12 # 16 34,CHIQUINQUIRÁ,BOYACÁ",BOYACÁ,CHIQUINQUIRÁ
322215,DG,23,K,96,NULL,62,NULL,NULL,11001,11,-74.1319676037048,4.67751631725118,F,NULL,NULL,NULL,"DIAGONAL 23 96 62,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322216,CL,143,NULL,128,NULL,51,san andres de afidro,NULL,11001,11,-74.110229,4.748939,NULL,NULL,NULL,CRS,"CALLE 143 # 128 51 CONJUNTO RESIDENCIAL SAN ANDRES DE AFIDRO,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322217,CL,17,NULL,14,NULL,7,NULL,NULL,20001,20,-73.24981939999998,10.4699358,NULL,NULL,NULL,LC,"CALLE 17 # 14 7 LOCAL,VALLEDUPAR,CESAR",CESAR,VALLEDUPAR
322218,KR,111,NULL,86,NULL,68,cambulos interior 12-302,NULL,11001,11,-74.09678199999996,4.7568513,A,NULL,NULL,CRS,"CARRERA 111 # 86 A 68 CONJUNTO RESIDENCIAL CAMBULOS INTERIOR 12-302,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
322219,KR,7,L,63,BIS,1,NULL,NULL,76001,76,-76.4883049,3.4577349,NULL,NULL,NULL,NULL,"CARRERA 7 L BIS # 63 01,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
