ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
27086,CL,95,NULL,20,NULL,27,NULL,4414,11001,11,-74.05379962947336,4.677454203771496,NULL,NULL,6,ED,"CALLE 95 # 20 27 EDIFICIO,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27087,CL,95,NULL,21,NULL,13,NULL,9588,11001,11,-74.07847595241037,4.6897725510806545,NULL,NULL,6,NULL,"CALLE 95 # 21 13,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27088,CL,95,NULL,21,NULL,34,NULL,158630,11001,11,0,0,NULL,NULL,6,NULL,"CALLE 95 # 21 34,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27089,CL,95,NULL,21,NULL,39,NULL,8739,11001,11,-74.05501896195346,4.682913279131426,NULL,NULL,6,NULL,"CALLE 95 # 21 39,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27090,CL,95,NULL,21,NULL,52,NULL,8727,11001,11,-74.05540573701728,4.682741388670016,NULL,NULL,6,NULL,"CALLE 95 # 21 52,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27091,CL,95,NULL,21,NULL,73,NULL,153527,11001,11,0,0,NULL,NULL,6,NULL,"CALLE 95 # 21 73,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27092,CL,95,NULL,22,NULL,2,NULL,17237,05837,05,0,0,NULL,NULL,2,NULL,"CALLE 95 # 22 2,TURBO,ANTIOQUIA",ANTIOQUIA,TURBO
27093,CL,95,NULL,23,NULL,20,NULL,61400,11001,11,-74.05985042452812,4.683505538702129,NULL,NULL,6,NULL,"CALLE 95 # 23 20,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27094,CL,95,NULL,23,NULL,20,NULL,12458,11001,11,-74.05721569113666,4.682922636177235,NULL,NULL,1,NULL,"CALLE 95 # 23 20,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27095,CL,95,NULL,23,NULL,61,NULL,145367,11001,11,-74.05965507052315,4.682873685371876,NULL,NULL,4,NULL,"CALLE 95 # 23 61,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27096,CL,95,NULL,30,NULL,13,NULL,128365,11001,11,-74.05689798295498,4.683284661142879,NULL,NULL,3,NULL,"CALLE 95 # 30 13,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27097,CL,95,NULL,33,NULL,95,NULL,126556,68001,68,-73.10818120837212,7.0951787649759135,NULL,NULL,3,NULL,"CALLE 95 # 33 95,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
27098,CL,95,C,4,A,10,NULL,64701,11001,11,-74.10313926637173,4.493993026157696,S,ESTE,1,NULL,"CALLE 95 C A # 4 SUR ESTE 10,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27099,CL,95,A,42,B,44,NULL,11143,05001,05,-75.56026540696621,6.229455430656139,NULL,NULL,1,ED,"CALLE 95 A B # 42 44 EDIFICIO,MEDIFICIOELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
27100,CL,95,NULL,42,B,44,NULL,11225,05001,05,0,0,NULL,NULL,2,NULL,"CALLE 95 B # 42 44,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
27101,CL,95,NULL,43,NULL,120,NULL,94355,08001,08,-74.83007356524467,11.007097808527634,NULL,NULL,5,NULL,"CALLE 95 # 43 120,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
27102,CL,95,NULL,46,NULL,20,NULL,181969,11001,11,0,0,NULL,NULL,1,NULL,"CALLE 95 # 46 20,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27103,CL,95,S,49,ESTE,99,NULL,64701,11001,11,-74.10313926637173,4.493993026157696,NULL,NULL,NULL,NULL,"CALLE 95 SUR ESTE # 49 99,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27104,KR,57,NULL,94,NULL,44,NULL,118260,11001,11,-74.06396389999999,4.6848431,C,NULL,1,NULL,"CARRERA 57 # 94 C 44,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
27105,CL,95,BIS,50,NULL,13,NULL,118260,11001,11,-74.0623234,4.6844934,NULL,NULL,NULL,NULL,"CALLE 95 BIS # 50 13,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
