ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
326732,VI,VEREDA PLANADAS,NULL,1,NULL,1,AGUAZUL,NULL,85010,85,-75.64179997882081,3.202661326537071,NULL,NULL,NULL,NULL,"VIA VEREDA PLANADAS # 1 1 AGUAZUL,AGUAZUL,CASANARE",,CASANARE
326733,KR,14,NULL,95,NULL,69,OPTICA ADMINISTRATIVA  CALLE 95 - colsanitas,NULL,11001,11,-74.04880550000001,4.6810354,NULL,NULL,NULL,ED,"CARRERA 14 # 95 69 EDIFICIO OPTICA ADMINISTRATIVA  CALLE 95 - COLSANITAS,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
326734,CL,127,NULL,20,NULL,78,"CLINICA REINA SOFIA - clínica colsanitas ",NULL,11001,11,-74.05130170000001,4.706703699999999,NULL,NULL,NULL,ED,"CALLE 127 # 20 78 EDIFICIO CLINICA REINA SOFIA - CLÍNICA COLSANITAS ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
326735,CL,127,NULL,14,NULL,54,NULL,NULL,11001,11,-74.04239660000002,4.7043304,A,NULL,NULL,NULL,"CALLE 127 # 14 A 54,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
326736,KR,9,NULL,45,NULL,62,NULL,NULL,86001,86,-76.64783398360595,1.147593330738099,NULL,NULL,NULL,NULL,"CARRERA 9 # 45 62,MOCOA,PUTUMAYO",PUTUMAYO,MOCOA
326737,CL,49,S,72,NULL,30,CONGELAGRO,NULL,11001,11,-74.15104600000001,4.6007266,C,NULL,NULL,ED,"CALLE 49 SUR # 72 C 30 EDIFICIO CONGELAGRO,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
326738,CL,125,NULL,46,NULL,1,CELDA PROTECHO,NULL,73001,73,-75.16058809999998,4.4062892,NULL,NULL,NULL,NULL,"CALLE 125 # 46 01 CELDA PROTECHO,IBAGUÉ,TOLIMA",TOLIMA,IBAGUÉ
326739,KR,41,NULL,58,NULL,55,NULL,NULL,76520,76,-76.31148189999999,3.5388101,C,NULL,NULL,NULL,"CARRERA 41 # 58 C 55,PALMIRA,VALLE DEL CAUCA",VALLE DEL CAUCA,PALMIRA
326740,KR,66,NULL,23,NULL,46,CLINICA COLOMBIA - clínica colsanitas,NULL,11001,11,-74.10640810000001,4.6469327,NULL,NULL,NULL,ED,"CARRERA 66 # 23 46 EDIFICIO CLINICA COLOMBIA - CLÍNICA COLSANITAS,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
326741,KR,18,NULL,25,NULL,60,CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE,NULL,76001,76,-76.5402244,3.4423995,NULL,NULL,NULL,LC,"CARRERA 18 # 25 60 LOCAL CAJA DE COMPENSACIÓN FAMILIAR DEL VALLE,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
