ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
154311,KR,41,NULL,21,NULL,135,NULL,NULL,05001,05,0,0,S,NULL,NULL,NULL,"CARRERA 41 21 S 135,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
154312,KR,55,A,34,NULL,22,110,NULL,05615,05,0,0,NULL,NULL,NULL,INT,"CARRERA 55 A 34 22 110,RIONEGRO,ANTIOQUIA",ANTIOQUIA,RIONEGRO
154313,CL,67,S,43,NULL,27,,NULL,05631,05,0,0,C,NULL,NULL,NULL,"CALLE 67 S 43 C 27 ,SABANETA,ANTIOQUIA",ANTIOQUIA,SABANETA
154314,CL,49,NULL,47,NULL,72,,NULL,05615,05,0,0,NULL,NULL,NULL,NULL,"CALLE 49 47 72 ,RIONEGRO,ANTIOQUIA",ANTIOQUIA,RIONEGRO
154315,CLR,71,NULL,39,NULL,19,303,NULL,05001,05,0,0,A,NULL,NULL,AP,"CIRCULAR 71 39 A 19 303,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
154316,KR,56,C,54,NULL,2,,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CARRERA 56 C 54 2 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
154317,KR,72,A,73,NULL,45,604,NULL,05001,05,0,0,NULL,NULL,NULL,AP,"CARRERA 72 A 73 45 604,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
154318,KR,43,A,38,NULL,2,NULL,NULL,05266,05,0,0,B,S,NULL,NULL,"CARRERA 43 A 38 B S 2,ENVIGADO,ANTIOQUIA",ANTIOQUIA,ENVIGADO
154319,KR,36,NULL,8,NULL,75,2,NULL,05001,05,0,0,A,NULL,NULL,PS,"CARRERA 36 8 A 75 2,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
154320,AUT,1,NULL,1,NULL,1,AUTOPISTA NORTE ENTRADA COPACABANA,NULL,05212,05,0,0,NULL,NULL,NULL,NULL,"AUTOPISTAOPISTA 1 1 1 AUTOPISTAOPISTA NORTE ENTRADA COPACABANA,COPACABANA,ANTIOQUIA",ANTIOQUIA,COPACABANA
154321,KR,55,A,28,NULL,60,NULL,NULL,05615,05,0,0,NULL,NULL,NULL,NULL,"CARRERA 55 A 28 60,RIONEGRO,ANTIOQUIA",ANTIOQUIA,RIONEGRO
154322,CL,33,NULL,80,NULL,50,,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CALLE 33 80 50 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
154323,CL,8,B,65,NULL,191,527,NULL,05001,05,0,0,NULL,NULL,NULL,OF,"CALLE 8 B 65 191 527,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
154324,KR,55,NULL,90,NULL,1,,NULL,05380,05,0,0,S,NULL,NULL,NULL,"CARRERA 55 90 S 1 ,LA ESTRELLA,ANTIOQUIA",ANTIOQUIA,LA ESTRELLA
154325,KR,52,NULL,57,NULL,122,,NULL,05360,05,0,0,NULL,NULL,NULL,NULL,"CARRERA 52 57 122 ,ITAGUI,ANTIOQUIA",ANTIOQUIA,ITAGUI
154326,KR,27,B,225,D,904,CARRERA 27 B D SUR 225 APT 904,NULL,05266,05,0,0,NULL,NULL,NULL,NULL,"CARRERA 27 B D 225 904,ENVIGADO,ANTIOQUIA",ANTIOQUIA,ENVIGADO
154327,KR,75,NULL,30,NULL,26,,NULL,05001,05,0,0,A,NULL,NULL,NULL,"CARRERA 75 30 A 26 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
154328,CL,50,NULL,67,NULL,141,,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CALLE 50 67 141 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
154329,CL,50,NULL,67,NULL,141,,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CALLE 50 67 141 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
154330,CL,50,NULL,56,NULL,15,,NULL,05212,05,0,0,NULL,NULL,NULL,NULL,"CALLE 50 56 15 ,COPACABANA,ANTIOQUIA",ANTIOQUIA,COPACABANA
