ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
52338,KM,67,NULL,01,NULL,1,NULL,36966,25290,25,-74.37958717346191,4.343854453612395,NULL,NULL,3,NULL,"KILÓMETRO 67 # 01 1,FUSAGASUGÁ,CUNDINAMARCA",CUNDINAMARCA,FUSAGASUGÁ
52339,KM,67,NULL,1,NULL,1,NULL,54116,25290,25,-74.4922399520874,4.269488892923908,NULL,NULL,1,NULL,"KILÓMETRO 67 # 1 1,FUSAGASUGÁ,CUNDINAMARCA",CUNDINAMARCA,FUSAGASUGÁ
52340,KM,67,NULL,1,NULL,1,NULL,7174,68092,68,-73.40288800187409,7.099916335650286,NULL,NULL,3,NULL,"KILÓMETRO 67 # 1 1,BETULIA,SANTANDER",SANTANDER,BETULIA
52341,KM,67,NULL,5,NULL,10,NULL,143078,11001,11,-74.10525485873222,4.565915379240423,NULL,NULL,1,NULL,"KILÓMETRO 67 # 5 10,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
52342,KM,67,NULL,7,NULL,8,NULL,971,47189,47,-74.25263929367065,11.012231149950539,VIA,NULL,4,NULL,"KILÓMETRO 67 # 7 VIA 8,CIÉNAGA,MAGDALENA",MAGDALENA,CIÉNAGA
52343,KM,69,NORTE,69,NULL,69,NULL,1049,25491,25,0,0,NULL,NULL,4,VR,"KILÓMETRO 69 NORTE # 69 69 VEREDA,NOCAIMA,CUNDINAMARCA",CUNDINAMARCA,NOCAIMA
52344,KM,69,NULL,7,NULL,10,NULL,155473,20011,20,-73.62041258831596,8.29328065173383,NULL,NULL,1,NULL,"KILÓMETRO 69 # 7 10,AGUACHICA,CESAR",CESAR,AGUACHICA
52345,KM,7,NULL,0,NULL,1,NULL,77808,63001,63,-75.63413143157959,4.616571448877467,NULL,NULL,4,LC,"KILÓMETRO 7 # 0 1 LOCAL,ARMENIA,QUINDIO",QUINDIO,ARMENIA
52346,KM,7,NULL,0,NULL,1,NULL,72634,68307,68,-73.17254148423672,7.071450368123188,NULL,NULL,4,NULL,"KILÓMETRO 7 # 0 1,GIRÓN,SANTANDER",SANTANDER,GIRÓN
52347,KM,7,NULL,0,NULL,99,NULL,44351,68307,68,-73.1623363494873,7.0847628687974975,NULL,NULL,4,NULL,"KILÓMETRO 7 # 0 99,GIRÓN,SANTANDER",SANTANDER,GIRÓN
52348,KM,7,NULL,01,NULL,1,VIA A MAMONAL,6366,13001,13,0,0,NULL,NULL,1,NULL,"KILÓMETRO 7 # 01 1 VIA A MAMONAL,CARTAGENA,BOLÍVAR",BOLÍVAR,CARTAGENA
52349,KM,7,NULL,01,NULL,1,NULL,112394,17001,17,0,0,NULL,NULL,3,NULL,"KILÓMETRO 7 # 01 1,MANIZALES,CALDAS",CALDAS,MANIZALES
52350,KM,7,NULL,01,NULL,1,NULL,6159,47001,47,0,0,NULL,NULL,1,NULL,"KILÓMETRO 7 # 01 1,SANTA MARTA,MAGDALENA",MAGDALENA,SANTA MARTA
52351,KM,7,NULL,01,NULL,1,NULL,60069,66001,66,-75.69402568100145,4.786651652627057,NULL,NULL,1,NULL,"KILÓMETRO 7 # 01 1,PEREIRA,RISARALDA",RISARALDA,PEREIRA
52352,KM,7,NULL,01,NULL,1,NULL,127159,68547,68,-73.06894501671195,7.028683891691713,NULL,NULL,1,INT,"KILÓMETRO 7 # 01 1 INTERIOR,PIEDECUESTA,SANTANDER",SANTANDER,PIEDECUESTA
52353,KM,7,NULL,01,NULL,1,NULL,11552,76001,76,0,0,NULL,NULL,5,NULL,"KILÓMETRO 7 # 01 1,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
52354,KM,7,NULL,01,NULL,1,NULL,11570,76001,76,0,0,NULL,NULL,5,NULL,"KILÓMETRO 7 # 01 1,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
52355,KM,7,VIA,01,NULL,1,NULL,13002,76001,76,0,0,NULL,NULL,6,NULL,"KILÓMETRO 7 VIA # 01 1,CALI,VALLE DEL CAUCA",VALLE DEL CAUCA,CALI
52356,KM,7,NULL,01,NULL,1,NULL,34048,81001,81,-70.77585697174072,6.995831260473193,NULL,NULL,1,NULL,"KILÓMETRO 7 # 01 1,ARAUCA,ARAUCA",ARAUCA,ARAUCA
52357,KM,7,NULL,01,NULL,2,NULL,36859,99001,99,0,0,NULL,NULL,1,NULL,"KILÓMETRO 7 # 01 2,PUERTO CARREÑO,VICHADA",VICHADA,PUERTO CARREÑO
