ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
64454,AC,150,NULL,20,NULL,150,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"AVENIDA CALLE 150 20 150 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64455,KR,31,NULL,38,NULL,35,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,LC,"CARRERA 31 38 35 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64456,CL,131,A,9,NULL,59,MULTIFAMILIAR EL VERGEL DEL COUNTRY,NULL,11001,11,0,0,NULL,NULL,NULL,CRS,"CALLE 131 A 9 59 MULTIFAMILIAR EL VERGEL DEL COUNTRY,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64457,AK,116,B,70,NULL,54,PARQUES DE ENGATIVA,NULL,11001,11,0,0,A,NULL,NULL,CRS,"AVENIDA CARRERA 116 B 70 A 54 PARQUES DE ENGATIVA,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64458,DG,52,A,33,S,1,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"DIAGONAL 52 A S 33 1 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64459,KR,68,NULL,80,NULL,77,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,ED,"CARRERA 68 80 77 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64460,AC,24,NULL,36,NULL,9,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"AVENIDA CALLE 24 36 9 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64461,CL,130,NULL,45,NULL,34,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CALLE 130 45 34 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64462,CL,81,NULL,13,NULL,5,ATLANTIS PLAZA,NULL,11001,11,0,0,NULL,NULL,NULL,CCL,"CALLE 81 13 5 ATLANTIS PLAZA,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64463,CL,48,S,87,NULL,6,PLAZUELAS DE SANTA ANA TORRE 8 APTO 232,NULL,11001,11,0,0,NULL,NULL,NULL,CRS,"CALLE 48 S 87 6 PLAZUELAS DE SANTA ANA TORRE 8 APTO 232,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64464,KR,71,D,49,NULL,29,RESIDENCIAL CARBONEL,NULL,11001,11,0,0,A,NULL,NULL,ED,"CARRERA 71 D 49 A 29 RESIDENCIAL CARBONEL,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64465,KR,9,NULL,70,NULL,69,EXCELCREDIT,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 9 70 69 EXCELCREDIT,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
64466,TV,100,A,80,NULL,20,PORTAL DE LA 80,NULL,11001,11,0,0,A,NULL,NULL,CCL,"TRANSVERSAL 100 A 80 A 20 PORTAL DE LA 80,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
