ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
224251,CL,2,A,68,NULL,12,NULL,NULL,11001,11,0,0,F,NULL,NULL,NULL,"CALLE 2 A 68 F 12,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224252,KR,9,NULL,22,NULL,31,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 9 22 31,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224253,KR,13,NULL,67,NULL,26,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 13 67 26,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224254,AV,EL DORADO,NULL,91,NULL,50,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,OF,"AVENIDAENIDA EL DORADO 91 50,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224255,TV,78,K,41,NULL,35,403,NULL,11001,11,0,0,NULL,NULL,NULL,AP,"TRANSVERSAL 78 K 41 35 403,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224256,AC,63,NULL,74,NULL,42,NULL,NULL,11001,11,0,0,B,NULL,NULL,NULL,"AVENIDA CALLE 63 74 B 42,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224257,TV,96,B,24,NULL,40,NULL,NULL,11001,11,0,0,B,NULL,NULL,OF,"TRANSVERSAL 96 B 24 B 40,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224258,CL,90,NULL,14,NULL,37,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,OF,"CALLE 90 14 37,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224259,KR,77,NULL,130,NULL,50,NULL,NULL,11001,11,0,0,A,NULL,NULL,OF,"CARRERA 77 130 A 50,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224260,KR,13,NULL,61,NULL,47,206,NULL,11001,11,0,0,NULL,NULL,NULL,OF,"CARRERA 13 61 47 206,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224261,CL,106,NULL,45,NULL,76,NULL,NULL,11001,11,0,0,A,NULL,NULL,OF,"CALLE 106 45 A 76,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224262,CL,18,NULL,69,NULL,41,NULL,NULL,11001,11,0,0,B,NULL,NULL,OF,"CALLE 18 69 B 41,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224263,CL,129,NULL,53,NULL,14,3,NULL,11001,11,0,0,A,NULL,NULL,PS,"CALLE 129 53 A 14 3,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224264,KR,10,NULL,27,NULL,27,,NULL,11001,11,0,0,NULL,NULL,NULL,ED,"CARRERA 10 27 27 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224265,CL,103,NULL,19,NULL,60,,NULL,11001,11,0,0,NULL,NULL,NULL,ED,"CALLE 103 19 60 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224266,KR,6,NULL,119,NULL,14,NULL,NULL,11001,11,0,0,B,NULL,NULL,CS,"CARRERA 6 119 B 14,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224267,KR,38,NULL,10,NULL,90,2001,NULL,11001,11,0,0,NULL,NULL,NULL,LC,"CARRERA 38 10 90 2001,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224268,KR,7,B,26,NULL,28,NULL,NULL,11001,11,0,0,NULL,S,NULL,NULL,"CARRERA 7 B 26 S 28,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224269,AV,JIMENEZ,NULL,5,NULL,57,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"AVENIDAENIDA JIMENEZ 5 57,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
224270,TV,72,D,42,NULL,18,NULL,NULL,11001,11,0,0,C,S,NULL,NULL,"TRANSVERSAL 72 D 42 C S 18,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
