ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
106401,KM,4 VÍA MAMONAL,NULL,0,NULL,0,TRANSELCA,NULL,13001,13,0,0,NULL,NULL,NULL,ED,KILÓMETRO 4 VÍA MAMONAL 0 0 TRANSELCA,BOLÍVAR,CARTAGENA
106402,AC,"MZ.74 LOT.6, ETAPA 7",NULL,6,NULL,7,,NULL,13001,13,0,0,NULL,NULL,NULL,BG,"AVENIDA CALLE MZ.74 LOT.6, ETAPA 7 6 7 ",BOLÍVAR,CARTAGENA
106403,VI,MAMONAL KM 9,NULL,0,NULL,0,ECOPETROL,NULL,13001,13,0,0,NULL,NULL,NULL,LT,VIA MAMONAL KM 9 0 0 ECOPETROL,BOLÍVAR,CARTAGENA
106404,KR,16,NULL,47,NULL,23,TORICES REAL,NULL,13001,13,0,0,NULL,NULL,NULL,ED,CARRERA 16 47 23 TORICES REAL,BOLÍVAR,CARTAGENA
106405,VI,MAMONAL,NULL,7,NULL,0,ECOPETROL,NULL,13001,13,0,0,NULL,NULL,NULL,LT,VIA MAMONAL 7 0 ECOPETROL,BOLÍVAR,CARTAGENA
106406,VI,0,NULL,0,NULL,0,EDS TERPEL EL TIGRE - OPESE TERPEL,NULL,13001,13,0,0,NULL,NULL,NULL,LT,VIA 0 0 0 EDS TERPEL EL TIGRE - OPESE TERPEL,BOLÍVAR,CARTAGENA
106407,KR,15,NULL,35,NULL,30,,NULL,13001,13,0,0,NULL,NULL,NULL,BG,"CARRERA 15 35 30 ",BOLÍVAR,CARTAGENA
106408,AV,CRISANTO LUQUE,NULL,22,NULL,44,,NULL,13001,13,0,0,NULL,NULL,NULL,NULL,"AVENIDAENIDA CRISANTO LUQUE 22 44 ",BOLÍVAR,CARTAGENA
106409,AV,7,NULL,2,NULL,1,CALLE 7 PUERTO 2 VIA ANTIGUA BARU,NULL,13001,13,0,0,NULL,NULL,NULL,LC,AVENIDAENIDA 7 2 1 CALLE 7 PUERTO 2 VIA ANTIGUA BARU,BOLÍVAR,CARTAGENA
106410,VI,MAMONAL,NULL,0,NULL,0,KM 3,NULL,13001,13,0,0,NULL,NULL,NULL,NULL,VIA MAMONAL 0 0 KM 3,BOLÍVAR,CARTAGENA
106411,DG,21,NULL,49,NULL,103,,NULL,13001,13,0,0,NULL,NULL,NULL,OF,"DIAGONAL 21 49 103 ",BOLÍVAR,CARTAGENA
106412,AV,43,NULL,21,NULL,78,,NULL,13001,13,0,0,A,NULL,NULL,BG,"AVENIDAENIDA 43 21 A 78 ",BOLÍVAR,CARTAGENA
106413,VI,1,NULL,1,NULL,1,FINAL VIA AUTOPISTA AEROPUERTO,NULL,13001,13,0,0,NULL,NULL,NULL,UN,VIA 1 1 1 FINAL VIA AUTOPISTA AEROPUERTO,BOLÍVAR,CARTAGENA
106414,VI,1,NULL,1,NULL,1,FINAL VIA AUTOPISTA AEROPUERTO,NULL,13001,13,0,0,NULL,NULL,NULL,VR,VIA 1 1 1 FINAL VIA AUTOPISTA AEROPUERTO,BOLÍVAR,CARTAGENA
106415,AK,30,NULL,18,NULL,253,CR 30 NO 18A -253,NULL,13001,13,0,0,A,NULL,NULL,ED,AVENIDA CARRERA 30 18 A 253 CR 30 NO 18A -253,BOLÍVAR,CARTAGENA
106416,CL,6,NULL,5,NULL,0,CASTILLO GRANDE 12 A,NULL,13001,13,0,0,A,NULL,NULL,NULL,CALLE 6 5 A 0 CASTILLO GRANDE 12 A,BOLÍVAR,CARTAGENA
106417,KR,2,NULL,11,NULL,169,EDIFICIO GALEON AZUL,NULL,13001,13,0,0,NULL,NULL,NULL,UN,CARRERA 2 11 169 EDIFICIO GALEON AZUL,BOLÍVAR,CARTAGENA
106418,CL,2,NULL,646,NULL,646,I.E.T.A SAN PABLO SEDE PRINCIPAL / MARIA LA BAJA,NULL,13442,13,0,0,NULL,NULL,NULL,VR,CALLE 2 646 646 I.E.T.A SAN PABLO SEDE PRINCIPAL / MARIA LA BAJA,BOLÍVAR,MARÍA LA BAJA
106419,AC,7,NULL,2,NULL,1,CALLE 7 PUERTO 2 VIA ANTIGUA A BARU,NULL,13001,13,0,0,NULL,NULL,NULL,LT,AVENIDA CALLE 7 2 1 CALLE 7 PUERTO 2 VIA ANTIGUA A BARU,BOLÍVAR,CARTAGENA
106420,CL,15,NULL,67,NULL,50,,NULL,13001,13,0,0,NULL,NULL,NULL,NULL,"CALLE 15 67 50 ",BOLÍVAR,CARTAGENA
