ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
237371,CL,10,S,11,NULL,20,,NULL,11001,11,0,0,A,NULL,NULL,NULL,"CALLE 10 S 11 A 20 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237372,CL,103,NULL,225,NULL,7,302 CHICO NAVARRA,NULL,11001,11,0,0,NULL,NULL,NULL,AP,"CALLE 103 225 7 302 CHICO NAVARRA,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237373,CL,74,NULL,11,NULL,81,6,NULL,11001,11,0,0,NULL,NULL,NULL,PS,"CALLE 74 11 81 6,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237374,VI,1,NULL,1,NULL,1,NULL,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"VIA 1 1 1,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237375,KR,129,NULL,22,NULL,57,13,NULL,11001,11,0,0,B,NULL,NULL,INT,"CARRERA 129 22 B 57 13,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237376,VI,1,NULL,1,NULL,1,,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"VIA 1 1 1 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237377,KR,8,C,97,NULL,34,CARRERA 8 NO. 9734,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 8 C 97 34,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237378,VI,1,D,1,BIS,1,,NULL,11001,11,0,0,C,NULL,NULL,NULL,"VIA 1 D BIS 1 C 1 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237379,VI,1,A,1,NULL,1,VDA CHUNTAME.CONJ PINAL DEL CAMPO.CASA 8,NULL,11001,11,0,0,B,NULL,NULL,NULL,"VIA 1 A 1 B 1 VDA CHUNTAME.CONJ PINAL DEL CAMPO.CASA 8,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237380,CL,78,NULL,54,NULL,52,GAITAN,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CALLE 78 54 52 GAITAN,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237381,KR,8,NULL,95,NULL,40,503,NULL,11001,11,0,0,NULL,NULL,NULL,AP,"CARRERA 8 95 40 503,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237382,KR,28,A,72,NULL,51,,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 28 A 72 51 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237383,KR,26,NULL,70,NULL,28,,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"CARRERA 26 70 28 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237384,CL,134,BIS,19,NULL,80,217,NULL,11001,11,0,0,NULL,NULL,NULL,AP,"CALLE 134 BIS 19 80 217,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237385,AUT,MEDELLIN,NULL,0,NULL,0,K 1 5 VIA SIBERIA P SAN BE,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"AUTOPISTAOPISTA MEDELLIN 0 0 K 1 5 VIA SIBERIA P SAN BE,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237386,KM,2,NULL,1,NULL,1,HACIENDA FONTANAR ALISO CASA 34,NULL,11001,11,0,0,A,NULL,NULL,NULL,"KILOMETRO 2 1 A 1 HACIENDA FONTANAR ALISO CASA 34,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237387,KR,62,B,57,NULL,44,SUR ENTREGAR ANTES DEL 10,NULL,11001,11,0,0,D,NULL,NULL,NULL,"CARRERA 62 B 57 D 44 SUR ENTREGAR ANTES DEL 10,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237388,CL,74,A,57,NULL,36,,NULL,11001,11,0,0,A,NULL,NULL,NULL,"CALLE 74 A 57 A 36 ,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237389,VI,1,NULL,1,NULL,1,VDA CALAHORRA.CASAS DE CAMPO MALLORCA.CASA 21,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"VIA 1 1 1 VDA CALAHORRA.CASAS DE CAMPO MALLORCA.CASA 21,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
237390,TV,42,NULL,3,NULL,17,PRIMAVERA,NULL,11001,11,0,0,NULL,NULL,NULL,NULL,"TRANSVERSAL 42 3 17 PRIMAVERA,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
