ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
168391,KM,16,NULL,0,NULL,0,NULL,NULL,05690,05,0,0,NULL,NULL,NULL,NULL,"KILOMETRO 16 0 0,SANTO DOMINGO,ANTIOQUIA",ANTIOQUIA,SANTO DOMINGO
168392,VI,1,NULL,1,NULL,1,NULL,NULL,05615,05,0,0,NULL,NULL,NULL,NULL,"VIA 1 1 1,RIONEGRO,ANTIOQUIA",ANTIOQUIA,RIONEGRO
168393,KR,78,NULL,30,NULL,40,NULL,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CARRERA 78 30 40,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168394,DG,61,A,45,NULL,60,DG 61 A 45 60,NULL,05088,05,0,0,NULL,NULL,NULL,NULL,"DIAGONAL 61 A 45 60 DIAGONAL 61 A 45 60,BELLO,ANTIOQUIA",ANTIOQUIA,BELLO
168395,CL,65,NULL,74,NULL,50,,NULL,05001,05,0,0,C,NULL,NULL,NULL,"CALLE 65 74 C 50 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168396,CL,44,NULL,44,NULL,40,NULL,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CALLE 44 44 40,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168397,KR,25,NULL,1,NULL,155,247,NULL,05001,05,0,0,A,S,NULL,OF,"CARRERA 25 1 A S 155 247,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168398,CL,44,NULL,84,NULL,13,NULL,NULL,05212,05,0,0,NULL,NULL,NULL,NULL,"CALLE 44 84 13,COPACABANA,ANTIOQUIA",ANTIOQUIA,COPACABANA
168399,VI,Llano Grande,NULL,1,NULL,1,CABECERAS FINCA LA AZARINA,NULL,05615,05,0,0,NULL,NULL,NULL,VR,"VIA LLANO GRANDE 1 1 CABECERAS FINCA LA AZARINA,RIONEGRO,ANTIOQUIA",ANTIOQUIA,RIONEGRO
168400,KR,43,B,16,NULL,41,STAFF OFICINA 1703,NULL,05001,05,0,0,NULL,NULL,NULL,ED,"CARRERA 43 B 16 41 STAFF OFICINA 1703,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168401,CL,73,NULL,69,NULL,131,NULL,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CALLE 73 69 131,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168402,CL,3,S,43,NULL,52,1707,NULL,05001,05,0,0,A,NULL,NULL,OF,"CALLE 3 S 43 A 52 1707,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168403,KR,48,C,15,NULL,100,,NULL,05001,05,0,0,S,NULL,NULL,NULL,"CARRERA 48 C 15 S 100 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168404,CL,30,A,77,NULL,46,,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CALLE 30 A 77 46 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168405,KR,42,NULL,38,NULL,81,,NULL,05001,05,0,0,A,S,NULL,NULL,"CARRERA 42 38 A S 81 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168406,KR,43,NULL,30,NULL,41,,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CARRERA 43 30 41 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168407,CL,69,NULL,51,NULL,7,,NULL,05001,05,0,0,D,NULL,NULL,NULL,"CALLE 69 51 D 7 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168408,CL,18,C,43,S,50,,NULL,05001,05,0,0,A,NULL,NULL,NULL,"CALLE 18 C S 43 A 50 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168409,CL,32,C,47,S,17,NULL,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CALLE 32 C S 47 17 ,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
168410,KR,65,B,30,NULL,95,CONSULTORIO 216 Y 217,NULL,05001,05,0,0,NULL,NULL,NULL,NULL,"CARRERA 65 B 30 95 CONSULTORIO 216 Y 217,MEDELLÍN,ANTIOQUIA",ANTIOQUIA,MEDELLÍN
