ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
285211,CL,17,NULL,32,NULL,8,CALLE 17 N 32D-08,NULL,68001,68,0,0,D,NULL,NULL,LC,"CALLE 17 32 D 8,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285212,KR,29,NULL,40,NULL,110,CARRERA 29 N 40-110 MEJORAS PUBLICAS,NULL,68001,68,0,0,NULL,NULL,NULL,LC,"CARRERA 29 40 110,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285213,KR,24,NULL,36,NULL,54,CARRERA 24 N 36-54,NULL,68001,68,0,0,NULL,NULL,NULL,LC,"CARRERA 24 36 54,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285214,KR,23,NULL,34,NULL,71,CARRERA 23 N 34-71 LOCAL 6,NULL,68001,68,0,0,NULL,NULL,NULL,LC,"CARRERA 23 34 71,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285215,CL,67,NULL,15,NULL,6,CALLE 67 N 15-06,NULL,68001,68,0,0,NULL,NULL,NULL,LC,"CALLE 67 15 6,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285216,KR,36,NULL,46,NULL,107,CARRERA 36 N 46-107,NULL,68001,68,0,0,NULL,NULL,NULL,LC,"CARRERA 36 46 107,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285217,CL,105,NULL,25,NULL,34,CALLE 105 N 25-34,NULL,68001,68,0,0,NULL,NULL,NULL,LC,"CALLE 105 25 34,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285218,CL,105,NULL,23,NULL,53,CALLE 105 N 23-53,NULL,68001,68,0,0,NULL,NULL,NULL,LC,"CALLE 105 23 53,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285219,CL,59,NULL,18,NULL,17,CALLE 59 N 18A-17 LA TRIBUNA / BUCARAMANGA,NULL,68276,68,0,0,A,NULL,NULL,LC,"CALLE 59 18 A 17,FLORIDABLANCA,SANTANDER",SANTANDER,FLORIDABLANCA
285220,AV,QUEBARDA,NULL,32,NULL,89,NULL,NULL,68001,68,0,0,A,NULL,NULL,NULL,"AVENIDAENIDA QUEBARDA 32 A 89,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285221,CL,34,NULL,19,NULL,14,CALLE 34 N 19-14 OF218,NULL,68001,68,0,0,NULL,NULL,NULL,LC,"CALLE 34 19 14,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285222,CL,43,NULL,23,NULL,137,CALLE 43 N 23-137 EL POBLADO,NULL,68307,68,0,0,NULL,NULL,NULL,LC,"CALLE 43 23 137,GIRÓN,SANTANDER",SANTANDER,GIRÓN
285223,KR,11,B,1,NULL,73,NULL,NULL,68001,68,0,0,A,NULL,NULL,NULL,"CARRERA 11 B 1 A 73,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285224,KR,24,NULL,53,NULL,16,NULL,NULL,68001,68,0,0,NULL,NULL,NULL,NULL,"CARRERA 24 53 16,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285225,KR,33,NULL,109,NULL,47,,NULL,68276,68,0,0,NULL,NULL,NULL,NULL,"CARRERA 33 109 47 ,FLORIDABLANCA,SANTANDER",SANTANDER,FLORIDABLANCA
285226,KR,24,NULL,18,NULL,29,,NULL,68001,68,0,0,NULL,NULL,NULL,NULL,"CARRERA 24 18 29 ,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285227,VI,"FUENTE ",NULL,1,NULL,27,COLA PRIMAVERA CS 27 VEREDA LA FUENTE,NULL,68001,68,0,0,NULL,NULL,NULL,CS,"VIA FUENTE 1 27 COLA PRIMAVERA CS 27 VEREDA LA FUENTE,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285228,CL,22,NULL,18,NULL,74,CALLE 22 NO 18-74 SAN FRANCISCO,NULL,68001,68,0,0,NULL,NULL,NULL,LC,"CALLE 22 18 74,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285229,AV,"QUEBRADASECA ",NULL,23,NULL,60,AVENIDA QUEBRADASECA # # 23-60,NULL,68001,68,0,0,NULL,NULL,NULL,CS,"AVENIDAENIDA QUEBRADASECA 23 60,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
285230,CL,84,NULL,56,NULL,4,CL 84 # 56-04 BR HACIENDA SAN JUAN,NULL,68001,68,0,0,NULL,NULL,NULL,LC,"CALLE 84 56 4 CALLE 84 # 56-04 BR HACIENDA SAN JUAN,BUCARAMANGA,SANTANDER",SANTANDER,BUCARAMANGA
