ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
330106,CL,36,S,73,NULL,40,NULL,NULL,11001,11,-74.14821259999997,4.620791,D,NULL,NULL,NULL,"CALLE 36 SUR # 73 D 40,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
330107,KR,68,I,37,NULL,8,SUR,NULL,11001,11,-74.13726529999997,4.607978,NULL,NULL,NULL,NULL,"CARRERA 68 I # 37 08 SUR,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
330108,CL,32,S,7,NULL,45,NULL,NULL,11001,11,-74.09995830000003,4.566359,A,NULL,NULL,NULL,"CALLE 32 SUR # 7 A 45,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
330109,CL,30,NULL,30,NULL,88,NULL,NULL,13001,13,-75.52055489999998,10.4115378,NULL,NULL,NULL,NULL,"CALLE 30 # 30 88,CARTAGENA,BOLÍVAR",BOLÍVAR,CARTAGENA
330110,CL,27,NULL,5,NULL,44,NULL,NULL,11001,11,-74.06775800000003,4.6136452,NULL,NULL,NULL,NULL,"CALLE 27 # 5 44,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
330111,KR,28,D,2,NULL,30,remansos del bosque,NULL,50001,50,-73.62337396242674,4.11362297185849,NULL,NULL,NULL,CRS,"CARRERA 28 D # 2 30 CONJUNTO RESIDENCIAL REMANSOS DEL BOSQUE,VILLAVICENCIO,META",META,VILLAVICENCIO
330112,CL,97,A,9,NULL,78,NULL,NULL,11001,11,-74.0427118,4.6797898,NULL,NULL,NULL,NULL,"CALLE 97 A # 9 78,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
330113,VI,MANZANA,T,1,NULL,1,CASA 20 ETAPA VII,NULL,63001,63,-75.67568879999999,4.535000399999999,NULL,NULL,NULL,NULL,"VIA MANZANA T # 1 1 CASA 20 ETAPA VII,ARMENIA,QUINDIO",QUINDIO,ARMENIA
330114,KR,43,NULL,15,NULL,104,SAINT NICOLAS II,NULL,50001,50,-73.64251289999999,4.136735499999999,NULL,NULL,NULL,CRS,"CARRERA 43 # 15 104 CONJUNTO RESIDENCIAL SAINT NICOLAS II,VILLAVICENCIO,META",META,VILLAVICENCIO
330115,KR,14,NULL,60,NULL,33,NULL,NULL,08758,08,-74.7966338,10.9087531,C,NULL,NULL,NULL,"CARRERA 14 # 60 C 33,SOLEDAD,ATLÁNTICO",,ATLÁNTICO
