ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
263111,AV,DG 2,NULL,13,NULL,13,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"AVENIDAENIDA DG 2 13 13,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263112,CL,34,NULL,1,NULL,71,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 34 1 71,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263113,KR,3,NULL,34,NULL,69,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CARRERA 3 34 69,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263114,KR,4,NULL,40,NULL,15,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CARRERA 4 40 15,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263115,CL,34,NULL,4,NULL,76,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 34 4 76,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263116,CL,34,NULL,6,NULL,43,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 34 6 43,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263117,CL,33,NULL,2,NULL,0,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 33 2 0,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263118,CL,39,NULL,6,NULL,6,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 39 6 6,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263119,CL,51A,NULL,14,NULL,84,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 51A 14 84,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263120,CL,38,NULL,12,NULL,24,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 38 12 24,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263121,CL,52,NULL,14,NULL,34,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 52 14 34,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263122,CL,30,NULL,1,NULL,28,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 30 1 28,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263123,KR,4,NULL,40,NULL,27,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CARRERA 4 40 27,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263124,CL,68,NULL,4,NULL,12,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 68 4 12,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263125,KR,4,NULL,22,NULL,58,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CARRERA 4 22 58,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263126,CL,63,NULL,3,NULL,151,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 63 3 151,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263127,CL,62,NULL,11,NULL,29,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CALLE 62 11 29,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263128,KR,2,NULL,32,NULL,50,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CARRERA 2 32 50,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263129,KR,2,NULL,32,NULL,24,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CARRERA 2 32 24,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
263130,CLR,32,NULL,1,NULL,66,NULL,NULL,23001,23,0,0,NULL,NULL,NULL,NULL,"CIRCULAR 32 1 66,MONTERÍA,CÓRDOBA",CÓRDOBA,MONTERÍA
