ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
389743,CL,64,NULL,76,NULL,29,NULL,NULL,05001,05,-75.5901087,6.2707564,A,NULL,NULL,CRS,"CALLE 64 # 76 A 29 CONJUNTO RESIDENCIAL,MEDELLÍN,ANTIOQUIA",NULL,NULL
389744,CL,5,NULL,80,NULL,130,NULL,NULL,05001,05,-75.6038044,6.217723899999999,C,NULL,NULL,CRS,"CALLE 5 # 80 C 130 CONJUNTO RESIDENCIAL,MEDELLÍN,ANTIOQUIA",NULL,NULL
389745,AK,68,NULL,43,NULL,20,NULL,NULL,11001,11,-74.1022759,4.6549461,NULL,NULL,NULL,NULL,"AVENIDA CARRERA 68 # 43 20,BOGOTÁ, D.C.,BOGOTÁ, D.C.",NULL,NULL
389746,KR,53,NULL,73,NULL,40,NULL,NULL,05360,05,-75.6344449,6.1658398,S,NULL,NULL,UN,"CARRERA 53 # 73 SUR 40 UNIDAD,ITAGUI,ANTIOQUIA",NULL,NULL
389747,TV,4,A,75,NULL,45,NULL,NULL,05001,05,-75.5985184,6.2153451,D,NULL,NULL,CRS,"TRANSVERSAL 4 A # 75 D 45 CONJUNTO RESIDENCIAL,MEDELLÍN,ANTIOQUIA",NULL,NULL
389748,VI,1,NULL,1,NULL,1,ALTOP POMPEYA,234532,50001,50,-73.44047766670535,4.0580657623509016,NULL,NULL,NULL,VR,"VIA 1 # 1 1 VEREDA ALTOP POMPEYA,VILLAVICENCIO,META",NULL,NULL
389749,KR,364,NULL,4,NULL,1,NULL,NULL,25899,25,-74.0070166,5.024539100000001,NULL,NULL,NULL,NULL,"CARRERA 364 # 4 01,ZIPAQUIRÁ,CUNDINAMARCA",NULL,NULL
389750,KR,42,NULL,32,NULL,6,NULL,234532,50001,50,-73.6413226,4.1419066,NULL,NULL,NULL,NULL,"CARRERA 42 # 32 06,VILLAVICENCIO,META",NULL,NULL
389751,KR,36,NULL,35,NULL,9,NULL,234532,50001,50,-73.63906758836059,4.1472110163797025,NULL,NULL,NULL,NULL,"CARRERA 36 # 35 09,VILLAVICENCIO,META",NULL,NULL
389752,CL,2,B,81,NULL,460,NULL,NULL,05001,05,-75.60769189999999,6.211964000000001,A,NULL,NULL,CRS,"CALLE 2 B # 81 A 460 CONJUNTO RESIDENCIAL,MEDELLÍN,ANTIOQUIA",NULL,NULL
389753,CL,15,NULL,3,NULL,8,4,NULL,25473,25,-74.22071609999999,4.7082506,ESTE,NULL,NULL,BG,"CALLE 15 # 3 ESTE 08 BODEGA 4,MOSQUERA,CUNDINAMARCA",NULL,NULL
389754,KR,18,A,105,NULL,35,NULL,NULL,11001,11,-74.0503174,4.6917972,NULL,NULL,NULL,ED,"CARRERA 18 A # 105 35 EDIFICIO,BOGOTÁ, D.C.,BOGOTÁ, D.C.",NULL,NULL
389755,KR,42,NULL,33,NULL,24,NULL,234532,50001,50,-73.64156009999999,4.142494,NULL,NULL,NULL,NULL,"CARRERA 42 # 33 24,VILLAVICENCIO,META",NULL,NULL
389756,KR,36,NULL,35,NULL,9,NULL,234532,50001,50,-73.6389603,4.1469756,NULL,NULL,NULL,NULL,"CARRERA 36 # 35 09,VILLAVICENCIO,META",NULL,NULL
389757,CL,70,NULL,58,NULL,133,NULL,NULL,05001,05,-75.599411,6.183284,NULL,NULL,NULL,CRS,"CALLE 70 # 58 133 CONJUNTO RESIDENCIAL,MEDELLÍN,ANTIOQUIA",NULL,NULL
389758,KR,19,NULL,106,NULL,30,NULL,NULL,11001,11,-74.0505522,4.6929229,NULL,NULL,NULL,NULL,"CARRERA 19 # 106 30,BOGOTÁ, D.C.,BOGOTÁ, D.C.",NULL,NULL
389759,KR,70,A,4,NULL,152,NULL,NULL,05001,05,-75.5937632,6.215503099999999,NULL,NULL,NULL,CRS,"CARRERA 70 A # 4 152 CONJUNTO RESIDENCIAL,MEDELLÍN,ANTIOQUIA",NULL,NULL
389760,TV,74,NULL,11,NULL,35,"203, TORRE 13",NULL,11001,11,-74.1367909,4.6448605,A,NULL,NULL,AP,"TRANSVERSAL 74 # 11 A 35 APARTAMENTO 203, TORRE 13,BOGOTÁ, D.C.,BOGOTÁ, D.C.",NULL,NULL
389761,KR,35,NULL,20,NULL,1,NULL,234532,50001,50,-73.58486374622191,4.13727548016858,NULL,NULL,NULL,NULL,"CARRERA 35 # 20 1,VILLAVICENCIO,META",NULL,NULL
389762,KM,11,NULL,33,NULL,3,NULL,234532,50001,50,-73.6109522088623,4.143497399944632,NULL,NULL,NULL,NULL,"KILÓMETRO 11 # 33 3,VILLAVICENCIO,META",NULL,NULL
