ID_DIRECCION,ID_TIPO_VIA,NOMBRE_VIA_DIRECCION,ID_PREFIJO_1_1,NUMERO_VIA_GENERADORA_DIRECCION,ID_PREFIJO_1_2,NUMERO_PLACA_DIRECCION,DATO_COMPLEMENTARIO_DIRECCION,ID_CONTRATO,ID_CIUDAD,ID_DEPARTAMENTO,LONGITUD_DIRECCION,LATITUD_DIRECCION,ID_PREFIJO_2_1,ID_PREFIJO_2_2,ESTRATO,ID_COMPLEMENTO,DIRECCION_COMPLETA,DEPARTAMENTO,CIUDAD
381819,CL,7,NULL,27,NULL,70,NULL,NULL,11001,11,-74.0949675,4.606199399999999,NULL,NULL,NULL,NULL,"CALLE 7 # 27 70,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
381820,CL,32,F,75,NULL,86,NULL,NULL,05001,05,-75.5963518,6.238432,C,NULL,NULL,ED,"CALLE 32 F # 75 C 86 EDIFICIO,MEDELLÍN,ANTIOQUIA",NULL,NULL
381821,CL,32,F,75,NULL,86,NULL,231304,05001,05,-75.5963518,6.238432,C,NULL,NULL,ED,"CALLE 32 F # 75 C 86 EDIFICIO,MEDELLÍN,ANTIOQUIA",NULL,NULL
381822,CL,33,B,2,NULL,83,NULL,NULL,76001,76,-76.5202632,3.4694787,B,NULL,NULL,NULL,"CALLE 33 B # 2 B 83,CALI,VALLE DEL CAUCA",NULL,NULL
381823,CL,20,N,44,N,16,CALLE 20 # 44 - 16,NULL,05001,05,-75.56581530000001,6.2476376,N,N,NULL,TRR,"CALLE 20 N N # 44 N N 16 TORRE CALLE 20 # 44 - 16,MEDELLÍN,ANTIOQUIA",NULL,NULL
381824,KR,36,N,8,N,369,CARRERA 36 # 8A-369 LA PAZ - ZIPAQUIRÁ,NULL,25899,25,-73.990955,5.021476,A,N,NULL,BG,"CARRERA 36 N N # 8 A N 369 BODEGA CARRERA 36 # 8A-369 LA PAZ - ZIPAQUIRÁ,ZIPAQUIRÁ,CUNDINAMARCA",NULL,NULL
381825,CL,100,NULL,19,NULL,40,NULL,NULL,08001,08,-74.83205319999999,10.9729201,S,NULL,NULL,CRS,"CALLE 100 # 19 SUR 40 CONJUNTO RESIDENCIAL,BARRANQUILLA,ATLÁNTICO",NULL,NULL
381826,VI,1,NULL,2,NULL,1,"20	VIA CAÑAS GORDAS # 1 2 CONSORCIO ANTIOQUIA VIA AL MAR TUNEL DEL TOYO,CAÑASGORDAS,ANTIOQUIA",NULL,05138,05,-76.02597879999999,6.7509209,NULL,NULL,NULL,OF,"VIA 1 # 2 1 OFICINA 20	VIA CAÑAS GORDAS # 1 2 CONSORCIO ANTIOQUIA VIA AL MAR TUNEL DEL TOYO,CAÑASGORDAS,ANTIOQUIA,CAÑASGORDAS,ANTIOQUIA",ANTIOQUIA,CAÑASGORDAS
381827,CL,100,NULL,19,NULL,40,341 TORRE 6,NULL,08001,08,-74.83205319999999,10.9729201,S,NULL,NULL,AP,"CALLE 100 # 19 SUR 40 APARTAMENTO 341 TORRE 6,BARRANQUILLA,ATLÁNTICO",ATLÁNTICO,BARRANQUILLA
381828,KR,29,NULL,37,NULL,6,"brr san isidro ",NULL,50001,50,-73.62551479999999,4.119096799999999,A,NULL,NULL,NULL,"CARRERA 29 # 37 A 06 brr san isidro ,VILLAVICENCIO,META",META,VILLAVICENCIO
381829,KR,30,A,38,NULL,51,BRR CENTRO,NULL,50001,50,-73.636288,4.1524971,NULL,NULL,NULL,NULL,"CARRERA 30 A # 38 51 BRR CENTRO,VILLAVICENCIO,META",META,VILLAVICENCIO
381830,CL,38,NULL,30,NULL,14,brr centro,NULL,50001,50,-73.6360639,4.152353,A,NULL,NULL,NULL,"CALLE 38 # 30 A 14 brr centro,VILLAVICENCIO,META",META,VILLAVICENCIO
381831,AK,"4 ",S,0,NULL,75,NULL,NULL,11001,11,-74.0964083,4.5406987,S,NULL,NULL,NULL,"AVENIDA CARRERA 4  SUR # 0 SUR 75,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
381832,AV,FERROCARIL,NULL,29,NULL,4,NULL,NULL,47001,47,-74.2011224,11.2324084,NULL,NULL,NULL,NULL,"AVENIDA FERROCARIL # 29 4,SANTA MARTA,MAGDALENA",MAGDALENA,SANTA MARTA
381833,KR,8,D,160,NULL,44,NULL,231310,11001,11,-74.0294844,4.7368974,NULL,NULL,NULL,NULL,"CARRERA 8 D # 160 44,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
381834,CL,168,NULL,45,NULL,25,NULL,231312,11001,11,-74.0473971,4.7494977,NULL,NULL,NULL,NULL,"CALLE 168 # 45 25,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
381835,KM,73,NULL,01,NULL,1,"LAS PIRAMIDES ",NULL,25290,25,-74.361823,4.345152,NULL,NULL,NULL,CRS,"KILÓMETRO 73 # 01 01 CONJUNTO RESIDENCIAL LAS PIRAMIDES ,FUSAGASUGÁ,CUNDINAMARCA",CUNDINAMARCA,FUSAGASUGÁ
381836,CL,79,B,7,NULL,72,NULL,NULL,11001,11,-74.0512759,4.662204,NULL,NULL,NULL,NULL,"CALLE 79 B # 7 72,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
381837,CL,79,B,7,NULL,72,NULL,231314,11001,11,-74.0512759,4.662204,NULL,NULL,NULL,NULL,"CALLE 79 B # 7 72,BOGOTÁ, D.C.,BOGOTÁ, D.C.","BOGOTÁ, D.C.","BOGOTÁ, D.C."
381838,DG,9b -03 santa isabel dos quebradas,A,26,A,26,"casa N° 61 c.r zuitama p.h ",NULL,66001,66,-75.690601,4.8087174,A,A,NULL,CS,"DIAGONAL 9B -03 SANTA ISABEL DOS QUEBRADAS A A # 26 A A 26 CASA CASA N° 61 C.R ZUITAMA P.H ,PEREIRA,RISARALDA",RISARALDA,PEREIRA
